Timestamp,ID,Class,RelX,RelY,Angle,Lat,Lng
1765825295.3905053,488710,30,32.790749,11.18652,0.727348,44.08447998166084,-116.1146481934297
1765825295.4913826,461111,30,27.504082,6.667421,0.695678,44.084528466333154,-116.11470491321325
1765825295.4913826,488710,30,32.40984,11.266993,0.72671,44.08447911827922,-116.11465228013992
1765825295.5937629,461111,30,26.88925,7.149997,0.689803,44.08452328885436,-116.11471150964498
1765825295.5937629,488710,30,32.028927,11.347465,0.72611,44.084478254908326,-116.11465636689304
1765825295.697546,461111,30,26.280067,7.749046,0.68203,44.08451686175585,-116.11471804546952
1765825295.697546,488710,30,31.648018,11.427938,0.725547,44.084477391526704,-116.11466045360326
1765825295.790299,461111,30,25.676159,8.430629,0.673414,44.084509549163585,-116.11472452469944
1765825295.790299,488710,30,31.267107,11.50841,0.725018,44.084476528155804,-116.11466454033493
1765825295.906826,461111,30,25.304668,8.938435,0.666673,44.084504100996256,-116.11472851036548
1765825295.906826,488710,30,30.886196,11.588882,0.724521,44.08447566478491,-116.1146686270666
1765825295.9948804,461111,30,24.825579,9.497122,0.660867,44.08449810693502,-116.11473365043283
1765825295.9948804,488710,30,30.505285,11.669354,0.724055,44.08447480141402,-116.11467271379829
1765825296.0919247,461111,30,24.31971,10.150116,0.654188,44.08449110106945,-116.11473907781838
1765825296.0919247,488710,30,30.124374,11.749827,0.723617,44.08447393803239,-116.11467680052995
1765825296.1907885,461111,30,24.00432,10.618187,0.649136,44.08448607921243,-116.11474246158599
1765825296.1907885,488710,30,29.743464,11.830299,0.723205,44.084473074661496,-116.1146808872509
1765825296.2981372,461111,30,23.751104,11.130981,0.642701,44.08448057752967,-116.11474517829895
1765825296.2981372,488710,30,29.362553,11.910771,0.722819,44.0844722112906,-116.11468497398256
1765825296.3929634,461111,30,23.194017,11.732772,0.639842,44.08447412101269,-116.11475115519404
1765825296.3929634,488710,30,28.981642,11.991244,0.722456,44.08447134790897,-116.11468906071424
1765825296.4877133,461111,30,22.67799,12.242961,0.638339,44.08446864727855,-116.11475669156313
1765825296.4877133,488710,30,28.600731,12.071716,0.722116,44.08447048453808,-116.1146931474459
1765825296.5900476,461111,30,22.155588,12.828779,0.63575,44.084462362133266,-116.11476229632854
1765825296.5900476,488710,30,28.21982,12.152189,0.721796,44.08446962115646,-116.11469723417758
1765825296.6961145,461111,30,21.807074,13.483708,0.629474,44.08445533550739,-116.11476603547811
1765825296.6961145,488710,30,27.838909,12.232661,0.721495,44.08446875778556,-116.11470132090926
1765825296.789986,461111,30,21.176174,14.180177,0.627805,44.084447863205675,-116.11477280430078
1765825296.789986,488710,30,27.457998,12.313134,0.721213,44.084467894403936,-116.11470540764093
1765825296.8900194,461111,30,20.564569,14.708158,0.628856,44.08444219858408,-116.11477936611055
1765825296.8900194,488710,30,27.077087,12.393606,0.720948,44.08446703103304,-116.1147094943726
1765825296.9930985,461111,30,19.999081,15.370607,0.62678,44.08443509127736,-116.11478543313861
1765825297.0903058,461111,30,19.334173,15.979921,0.627454,44.08442855404735,-116.11479256682753
1765825297.1859338,461111,30,18.451658,16.650694,0.630429,44.0844213574338,-116.11480203518629
1765825297.2914612,461111,30,17.703054,17.426666,0.629168,44.08441303215742,-116.11481006683587
1765825297.3862178,461111,30,16.915632,18.124598,0.629975,44.08440554415942,-116.11481851495742
1765825297.5017815,461111,30,16.316851,18.744486,0.629004,44.084398893482685,-116.11482493918061
1765825297.6060352,461111,30,15.710216,19.406574,0.627578,44.084391790049075,-116.11483144766807
1765825297.6976345,461111,30,15.038624,20.0331,0.627969,44.08438506815434,-116.11483865306853
1765825297.7903793,461111,30,14.515024,20.628651,0.626431,44.084378678585296,-116.1148442706871
1765825297.891462,461111,30,13.888537,21.190664,0.627316,44.08437264883995,-116.11485099216341
1765825297.9884377,461111,30,13.472989,22.037001,0.619983,44.08436356862903,-116.11485545050978
1765825298.0900798,461111,30,12.84474,22.911924,0.616812,44.0843541817236,-116.1148621908903
1765825298.1909845,461111,30,12.090372,23.618662,0.618776,44.08434659924746,-116.11487028438091
1765825298.28891,461111,30,11.661092,24.391363,0.613918,44.0843383090651,-116.11487489005565
1765825298.3887742,461111,30,11.098579,25.113287,0.612784,44.08433056366086,-116.11488092516541
1765825298.4941168,461111,30,10.737763,25.820553,0.608406,44.084322975519896,-116.11488479630113
1765825298.5873587,461111,30,9.99451,26.682068,0.609185,44.0843137324667,-116.1148927705407
1765825298.6873238,461111,30,9.63091,27.407635,0.605008,44.084305947977306,-116.1148966715455
1765825298.7949522,461111,30,8.864547,28.259026,0.606872,44.08429681354284,-116.1149048937285
1765825298.8868518,461111,30,8.2701,29.005529,0.606894,44.08428880443454,-116.1149112714529
1765825298.9948108,461111,30,7.889393,29.727858,0.603351,44.08428105468512,-116.11491535599589
1765825299.1030538,461111,30,7.264686,30.523333,0.603726,44.084272520164255,-116.11492205837487
1765825299.189308,461111,30,6.659131,31.321798,0.603661,44.08426395356417,-116.1149285552752
1765825299.2915328,461111,30,5.893832,32.193295,0.605446,44.08425460341573,-116.1149367660427
1765825299.3942273,461111,30,5.143412,32.964218,0.60809,44.08424633230925,-116.11494481717585
1765825299.5018473,461111,30,4.505588,33.79998,0.607443,44.084237365555765,-116.11495166028499
1765825299.5940275,461111,30,3.854784,34.587006,0.60781,44.084228921682836,-116.11495864265441
1765825299.6937819,461111,30,3.257545,35.400532,0.606799,44.08422019349575,-116.11496505033374
1765825299.80476,461111,30,2.52698,36.306625,0.606993,44.0842104721725,-116.11497288844585
1765825299.898666,461111,30,1.733827,37.068069,0.610279,44.08420230276466,-116.11498139805435
1765825299.9900916,461111,30,0.796351,37.832199,0.615441,44.08419410453916,-116.11499145608067
1765825300.0976791,461111,30,0.107754,38.53344,0.616583,44.08418658103943,-116.114998843925
1765825300.185675,461111,30,-0.680635,39.326103,0.617837,44.084178076688055,-116.11500730242133
1765825300.2941954,461111,30,-1.401923,40.114532,0.61785,44.08416961776257,-116.11501504100202
1765825300.3941038,461111,30,-2.276078,41.187836,0.616151,44.08415810245991,-116.11502441966772
1765825300.4945142,461111,30,-3.247808,41.989666,0.620315,44.084149499757295,-116.11503484519957
1765825300.5873504,461111,30,-3.890288,42.746906,0.619132,44.08414137545348,-116.11504173826218
1765825300.693749,461111,30,-4.560448,43.658688,0.616239,44.08413159309387,-116.11504892829895
1765825300.7895281,461111,30,-5.248231,44.270233,0.618642,44.084125031927826,-116.11505630741
1765825300.8935483,461111,30,-6.251499,45.231121,0.620482,44.084114722718006,-116.11506707130789
1765825301.0035713,461111,30,-7.222394,46.078457,0.623188,44.08410563178897,-116.11507748788118
1765825301.0922663,461111,30,-8.333529,46.849434,0.628738,44.08409736010313,-116.11508940906643
1765825301.1896262,461111,30,-9.40151,47.745743,0.630649,44.084087743750814,-116.1151008672595
1765825301.2886438,461111,30,-10.102798,48.575909,0.627738,44.0840788370359,-116.11510839126348
1765825301.393323,461111,30,-10.972817,49.377674,0.628356,44.08407023503065,-116.1151177255547
1765825301.4980538,461111,30,-11.992411,50.166866,0.631326,44.08406176791907,-116.11512866461158
1765825301.6043074,461111,30,-12.866519,50.955879,0.631623,44.08405330272794,-116.115138042773
1765825301.692938,461111,30,-13.676105,51.703331,0.631581,44.084045283437966,-116.11514672868847
1765825301.7903306,461111,30,-14.655164,52.448853,0.634104,44.08403728485465,-116.11515723285197
1765825301.8933187,461111,30,-15.64583,53.267708,0.635156,44.0840284994936,-116.11516786154507
1765825301.9973893,461111,30,-16.487389,54.296185,0.630451,44.084017465132476,-116.11517689049363
1765825302.108565,461111,30,-17.384481,55.103268,0.630944,44.08400880607128,-116.11518651524662
1765825302.2089465,461111,30,-18.25433,55.816757,0.632479,44.08400115116477,-116.11519584771395
1765825302.313049,461111,30,-19.183126,56.6297,0.633006,44.0839924292326,-116.11520581261397
1765825302.4006913,461111,30,-20.227831,57.401974,0.635795,44.08398414363146,-116.11521702108263
1765825302.5190587,461111,30,-21.121016,58.1745,0.635912,44.083975855326656,-116.11522660391807
1765825302.63095,461111,30,-22.11347,58.981228,0.636871,44.0839672000742,-116.11523725179433
1765825302.7014246,461111,30,-23.055408,59.899769,0.635097,44.08395734519839,-116.11524735769271
1765825302.8167284,461111,30,-24.140144,60.752007,0.636763,44.08394820167661,-116.11525899564742
1765825302.9105597,461111,30,-25.108376,61.532516,0.637666,44.083939827723505,-116.11526938364982
1765825303.018226,461111,30,-25.924719,62.330521,0.635931,44.083931266058684,-116.11527814206003
1765825303.097305,461111,30,-27.027876,63.193043,0.63753,44.08392201220155,-116.11528997765063
1765825303.2059646,461111,30,-27.949511,64.041641,0.6365,44.083912907732724,-116.11529986572145
1765825303.314219,461111,30,-28.965183,64.896591,0.636888,44.08390373511434,-116.11531076269983
1765825303.4092786,461111,30,-30.198145,65.774681,0.639831,44.08389431423068,-116.115323990947
1765825303.512163,461111,30,-31.262884,66.580849,0.64111,44.083885664986376,-116.11533541435718
1765825303.6106403,461111,30,-32.33036,67.454971,0.641051,44.08387628667474,-116.11534686713217
1765825303.6979465,461111,30,-33.380577,68.360077,0.640252,44.08386657594085,-116.1153581347382
1765825303.8274117,461111,30,-34.4366,69.305145,0.639022,44.08385643646121,-116.11536946463585
1765825303.915662,461111,30,-35.477718,70.260643,0.63765,44.083846185079814,-116.11538063462018
1765825304.0090127,461111,30,-36.295403,71.019409,0.636599,44.08383804440379,-116.1153894074285
1765825304.1027493,461111,30,-37.411453,71.832314,0.639069,44.08382932287932,-116.11540138134598
1765825304.2025146,461111,30,-38.446541,72.530365,0.641908,44.083821833604574,-116.11541248663544
1765825304.3142104,461111,30,-39.599686,73.424896,0.642512,44.08381223632813,-116.1154248585391
1765825304.4243588,461111,30,-40.722202,74.33107,0.642395,44.08380251413584,-116.11543690182924
1765825304.5138628,461111,30,-41.770428,75.123062,0.643225,44.08379401698351,-116.11544814807415
1765825304.6198273,461111,30,-42.934505,75.829308,0.646916,44.08378643978596,-116.11546063726544
1765825304.7141173,461111,30,-44.073982,76.841362,0.644385,44.08377558162451,-116.11547286252737
1765825304.8201041,461111,30,-45.295113,77.714783,0.645745,44.08376621083379,-116.11548596384168
1765825304.9293916,461111,30,-46.355095,78.543327,0.6455,44.08375732152105,-116.11549733621477
1765825305.0167956,461111,30,-47.42189,79.385704,0.645154,44.08374828379631,-116.11550878168345
1765825305.1220737,461111,30,-48.532185,80.196663,0.645982,44.08373958315015,-116.11552069385647
1765825305.2257895,461111,30,-49.694,81.000595,0.647446,44.08373095789552,-116.11553315877914
1765825305.3046415,461111,30,-51.520832,82.308502,0.648444,44.083716925575736,-116.11555275856017
1765825305.4172509,461111,30,-52.188671,82.889565,0.64685,44.083710691446065,-116.11555992369532
1765825305.504446,461111,30,-53.080227,83.663544,0.645103,44.083702387552265,-116.11556948905348
1765825305.6245823,461111,30,-55.071781,84.903519,0.649673,44.08368908406377,-116.11559085610985
1765825305.69375,461111,30,-55.557907,85.281418,0.649222,44.083685029647356,-116.11559607167601
1765825305.8277981,461111,30,-56.634373,86.170021,0.647514,44.08367549597144,-116.11560762090325
1765825305.9012358,461111,30,-58.517956,87.658096,0.646391,44.08365953065872,-116.11562782955646
1765825306.0084653,461111,30,-59.223297,88.154976,0.647137,44.083654199714665,-116.11563539704441
1765825306.1041162,461111,30,-60.50106,89.116539,0.647177,44.08364388326287,-116.11564910595416
1765825306.2079318,461111,30,-61.884144,89.921318,0.651162,44.08363524892092,-116.11566394483566
1765825306.3114336,461111,30,-63.776718,91.199051,0.652355,44.083621540333034,-116.11568424995184
1765825306.4161482,461111,30,-64.474609,91.568466,0.654695,44.083617576940064,-116.11569173750996
1765825306.5047963,461111,30,-65.841278,92.706184,0.651226,44.08360537055016,-116.1157064002776
1765825306.6188502,461111,30,-67.109222,93.819427,0.647738,44.083593426748514,-116.11572000384092
1765825306.7120187,461111,30,-68.359108,94.597122,0.650431,44.08358508298636,-116.11573341366291
1765825306.8328025,461111,30,-70.196632,96.062195,0.648304,44.08356936445833,-116.11575312815665
1765825306.9051638,461111,30,-70.798622,96.512512,0.648246,44.08356453308106,-116.11575958680868
1765825307.0007453,461111,30,-72.002602,97.413147,0.648153,44.083554870315794,-116.11577250411271
1765825307.1234121,461111,30,-73.295563,98.102615,0.652832,44.08354747312665,-116.11578637607931
1765825307.2255673,461111,30,-75.304428,99.172302,0.658134,44.0835359966302,-116.11580792886257
1765825307.3288238,461111,30,-76.529312,100.037834,0.656926,44.08352671047926,-116.1158210704422
1765825307.4086795,461111,30,-77.754196,100.903358,0.65596,44.08351742441416,-116.11583421202182
1765825307.5152943,461111,30,-78.979088,101.76889,0.655187,44.08350813826323,-116.11584735368729
1765825307.6011739,461111,30,-79.59153,102.201653,0.654844,44.08350349521995,-116.1158539244771
1765825307.7296333,461111,30,-80.816414,103.067184,0.654294,44.083494209079745,-116.11586706605672
1765825307.8245993,461111,30,-82.653748,104.365479,0.653694,44.083480279885535,-116.11588677851199
1765825307.9126213,461111,30,-83.878632,105.231003,0.653374,44.083470993820434,-116.11589992009162
1765825308.0202503,461111,30,-85.103523,106.096535,0.653119,44.0834617076695,-116.11591306174635
1765825308.128862,461111,30,-85.715965,106.529297,0.653005,44.083457064636946,-116.11591963253616
1765825308.2169926,461111,30,-87.169037,107.444046,0.65469,44.08344725044489,-116.11593522230744
1765825308.320795,461111,30,-88.411118,108.313278,0.654312,44.08343792459726,-116.11594854839086
1765825308.408674,461111,30,-89.653191,109.18251,0.654011,44.08342859874964,-116.11596187438845
1765825308.521736,461111,30,-90.895271,110.051743,0.653771,44.083419272891284,-116.11597520046115
1765825308.6163557,461111,30,-92.137352,110.920975,0.653579,44.08340994704366,-116.11598852654457
1765825308.7131362,461111,30,-93.379433,111.790207,0.653426,44.083400621196034,-116.11600185262799
1765825317.1097908,461121,30,-106.662758,118.583565,0.25,44.08332773637176,-116.11614436724423
1765825317.2040806,461121,30,-104.844109,117.779999,0.183783,44.083336357699636,-116.11612485525727
1765825317.3032482,461121,30,-103.163246,116.869629,0.177517,44.08334612491012,-116.1161068215537
1765825317.4151263,461121,30,-101.575584,115.785919,0.169977,44.083357751857044,-116.11608978778838
1765825317.5146282,461121,30,-99.905083,114.856285,0.169779,44.08336772574783,-116.11607186525701
1765825317.6071534,461121,30,-98.234581,113.926651,0.169634,44.08337769963861,-116.11605394271493
1765825317.7200668,461121,30,-96.564079,112.997017,0.169524,44.08338767352939,-116.11603602017283
1765825317.8152144,461121,30,-95.728828,112.532196,0.169476,44.083392660517696,-116.11602705890178
1765825317.9154127,461121,30,-92.954445,111.377167,0.175393,44.08340505263448,-116.11599729300141
1765825318.001648,461121,30,-90.89959,110.771919,0.183013,44.083411546241045,-116.11597524679898
1765825318.1110437,461121,30,-90.037041,110.330666,0.181863,44.08341628037215,-116.11596599265218
1765825318.2020595,461121,30,-87.312424,109.078072,0.181715,44.08342971924782,-116.11593676068306
1765825318.3016593,461121,30,-85.262619,108.493118,0.188009,44.08343599512339,-116.11591476866126
1765825318.40134,461121,30,-83.414726,107.69162,0.187219,44.08344459426403,-116.1158949429202
1765825318.5030947,461121,30,-81.664421,106.803543,0.184275,44.08345412229657,-116.1158761641848
1765825318.6014247,461121,30,-80.780861,106.377487,0.183462,44.08345869338155,-116.11586668461442
1765825318.7186556,461121,30,-78.029266,105.187737,0.18399,44.08347145801425,-116.11583716320276
1765825318.8048499,461121,30,-76.244171,104.056953,0.177785,44.08348359001041,-116.11581801121115
1765825318.911054,461121,30,-74.548965,103.162926,0.176568,44.083493181879525,-116.11579982362389
1765825319.0022879,461121,30,-72.687752,102.429008,0.179981,44.08350105596543,-116.11577985497475
1765825319.118613,461121,30,-71.071648,101.151329,0.170693,44.08351476397395,-116.11576251605987
1765825319.215953,461121,30,-69.368996,100.251366,0.17116,44.08352441952944,-116.1157442485857
1765825319.3117,461121,30,-68.662315,99.667099,0.167052,44.0835306880343,-116.1157366667211
1765825319.4117014,461121,30,-67.056999,98.430367,0.161623,44.08354395672917,-116.11571944354891
1765825319.5147011,461121,30,-64.106346,97.124161,0.169329,44.08355797079921,-116.11568778647661
1765825319.6092863,461121,30,-62.747486,95.975159,0.162247,44.0835702982533,-116.11567320749045
1765825319.72088,461121,30,-61.881916,95.504631,0.163447,44.08357534647107,-116.11566392093181
1765825319.8171127,461121,30,-59.964695,93.482887,0.149957,44.083597037431005,-116.115643351382
1765825319.9051902,461121,30,-59.073429,93.121971,0.155283,44.0836009096396,-116.11563378913522
1765825320.0224242,461121,30,-56.617977,91.105324,0.15019,44.08362254591465,-116.11560744499326
1765825320.115786,461121,30,-54.77393,90.083549,0.155198,44.083633508371115,-116.1155876605153
1765825320.2255964,461121,30,-53.332584,88.701508,0.148504,44.08364833606243,-116.11557219655036
1765825320.3243427,461121,30,-51.686356,87.578323,0.150051,44.08366038653016,-116.11555453444004
1765825320.4167871,461121,30,-50.282135,86.236313,0.144812,44.08367478473544,-116.11553946878314
1765825320.5163012,461121,30,-48.900887,85.14212,0.144486,44.08368652415276,-116.11552464959979
1765825320.6031392,461121,30,-47.343216,83.927422,0.144511,44.083699556448465,-116.11550793760298
1765825320.7227027,461121,30,-45.572063,82.920685,0.150391,44.08371035756469,-116.11548893519281
1765825320.8198614,461121,30,-43.937809,81.83989,0.152019,44.08372195323706,-116.11547140154957
1765825320.9041288,461121,30,-42.284725,80.793762,0.154031,44.08373317697287,-116.11545366588234
1765825321.0198724,461121,30,-40.860542,79.526833,0.149276,44.08374676964641,-116.11543838605641
1765825321.1023607,461121,30,-39.354023,78.347412,0.14807,44.08375942346096,-116.11542222286104
1765825321.220313,461131,30,-98.86734,115.663971,0.151037,44.08335906021714,-116.1160607314825
1765825321.220313,461121,30,-37.710758,77.307373,0.151037,44.08377058186889,-116.11540459254026
1765825321.31172,461131,30,-97.105225,114.810402,0.146812,44.08336821801901,-116.11604182603955
1765825321.31172,461121,30,-36.300217,76.038986,0.146812,44.08378419018507,-116.11538945907712
1765825321.4280374,461131,30,-95.343117,113.956841,0.145855,44.08337737573505,-116.1160229206717
1765825321.4280374,461121,30,-34.809582,74.850037,0.145855,44.08379694622398,-116.11537346629858
1765825321.5186193,461131,30,-94.462059,113.53006,0.143857,44.08338195459843,-116.11601346794485
1765825321.5186193,461121,30,-34.114536,74.206963,0.143857,44.083803845659496,-116.115366009264
1765825321.6099703,461131,30,-91.855606,112.234444,0.177601,44.08339585505009,-116.11598550373792
1765825321.6099703,461121,30,-31.732515,72.56739,0.147173,44.08382143636942,-116.11534045295119
1765825321.7271774,461131,30,-90.934875,111.874657,0.179454,44.08339971514583,-116.11597562536596
1765825321.7271774,461121,30,-30.994057,71.724541,0.142053,44.083830479158166,-116.11533253015637
1765825321.8252542,461131,30,-88.380714,110.534607,0.177391,44.08341409232259,-116.11594822219134
1765825321.8252542,461121,30,-28.656313,70.133713,0.146168,44.08384754689098,-116.11530744888424
1765825321.9122949,461131,30,-86.814529,109.470604,0.172034,44.083425507836346,-116.11593141884923
1765825321.9122949,461121,30,-27.045668,68.898521,0.146094,44.083860799063444,-116.1152901685381
1765825322.0195968,461131,30,-85.945175,109.034317,0.172583,44.08343018868804,-116.11592209169268
1765825322.0195968,461121,30,-26.434729,67.97924,0.137987,44.083870661878585,-116.11528361387371
1765825322.1080568,461131,30,-83.27594,107.780708,0.175066,44.08344363845349,-116.11589345390796
1765825322.1080568,461121,30,-24.33573,66.434219,0.141325,44.083887238155604,-116.11526109405756
1765825322.2246192,461131,30,-81.674866,106.746002,0.17112,44.08345473964453,-116.11587627624749
1765825322.2246192,461121,30,-22.696014,65.184868,0.142616,44.083900642237666,-116.11524350181341
1765825322.3149185,461141,30,-49.218269,85.238731,0.137151,44.083685487629175,-116.11552805473923
1765825322.3149185,461131,30,-80.017197,105.761513,0.16956,44.08346530206561,-116.11585849138855
1765825322.3149185,461121,30,-21.343245,63.75293,0.137151,44.08391600526571,-116.11522898817658
1765825322.4330227,461141,30,-48.230907,84.123283,0.137077,44.0836974550879,-116.1155174614942
1765825322.4330227,461131,30,-78.369621,104.763367,0.168041,44.08347601101041,-116.11584081481575
