Timestamp,ID,Class,RelX,RelY,Angle,Lat,Lng
1765824378.9397244,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824379.0225198,459401,30,-2.393166,40.374126,0.621627,44.0841668326211,-116.11502567588568
1765824379.0225198,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824379.1208954,459401,30,-3.048724,41.151772,0.620156,44.084158489384656,-116.11503270925998
1765824379.1208954,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824379.2356665,459401,30,-3.858706,41.746902,0.624302,44.084152104332446,-116.11504139942407
1765824379.2356665,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824379.3361893,459401,30,-4.360899,42.632046,0.618231,44.08414260776758,-116.11504678737043
1765824379.3361893,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824379.4234152,459401,30,-5.375797,43.689209,0.618922,44.084131265639066,-116.1150576760447
1765824379.4234152,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824379.5264883,459401,30,-6.28941,44.603199,0.619993,44.0841214595902,-116.1150674780488
1765824379.5264883,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824379.62464,459401,30,-7.151575,45.218128,0.624686,44.08411486211777,-116.11507672807573
1765824379.62464,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824379.7272024,459401,30,-8.312764,46.187828,0.62762,44.084104458365445,-116.11508918628215
1765824379.7272024,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824379.8247929,459401,30,-9.007776,46.943233,0.62627,44.08409635374904,-116.11509664295195
1765824379.8247929,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824379.927954,459401,30,-9.764772,47.805355,0.62441,44.08408710418344,-116.11510476463795
1765824379.927954,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824380.024928,459401,30,-10.479178,48.621941,0.622877,44.08407834316611,-116.11511242938279
1765824380.024928,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824380.1266391,459401,30,-11.590531,49.676838,0.624152,44.08406702534914,-116.11512435290693
1765824380.1266391,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824380.227646,459401,30,-12.574986,50.616875,0.624988,44.08405693984628,-116.11513491496324
1765824380.227646,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824380.3267794,459401,30,-13.500689,51.439064,0.6266,44.08404811871529,-116.11514484667897
1765824380.3267794,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824380.4119723,459401,30,-14.07972,52.026768,0.626264,44.08404181333542,-116.11515105900764
1765824380.4119723,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824380.5278354,459401,30,-14.905508,52.855152,0.626017,44.084032925739294,-116.11515991875171
1765824380.5278354,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824380.6288092,459401,30,-15.682234,53.631592,0.625864,44.08402459544182,-116.11516825211763
1765824380.6288092,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824380.7293582,459401,30,-16.527847,54.47422,0.625767,44.08401555502415,-116.11517732456088
1765824380.7293582,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824380.8252823,459401,30,-17.41552,55.162506,0.6288,44.08400817051649,-116.11518684825897
1765824380.8252823,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824380.923389,459401,30,-18.261898,56.057991,0.627389,44.083998563004734,-116.11519592890977
1765824380.923389,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824381.0194895,459401,30,-19.24239,56.689598,0.632502,44.083991786596776,-116.1152064484477
1765824381.0194895,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824381.1214092,459401,30,-20.039602,57.415939,0.632486,44.083983993803265,-116.11521500160455
1765824381.1214092,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824381.211166,459401,30,-20.967321,58.399437,0.630257,44.08397344201446,-116.11522495494961
1765824381.211166,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824381.3286881,459401,30,-21.701269,59.156925,0.629095,44.08396531504989,-116.11523282935738
1765824381.3286881,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824381.4242058,459401,30,-22.521914,59.976414,0.62845,44.08395652288676,-116.11524163392305
1765824381.4242058,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824381.5228698,459401,30,-23.61142,60.669083,0.633995,44.08394909135461,-116.1152533230543
1765824381.5228698,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824381.62209,459401,30,-24.643562,61.525417,0.63505,44.08393990388751,-116.11526439673662
1765824381.62209,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824381.7277153,459401,30,-25.578278,62.098263,0.639278,44.08393375791669,-116.11527442515134
1765824381.7277153,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824381.826029,459401,30,-26.246937,62.840641,0.63606,44.083925793064836,-116.11528159908413
1765824381.826029,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824381.9260929,459401,30,-27.090464,63.615192,0.635374,44.083917483034135,-116.11529064914703
1765824381.9260929,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824382.0413117,459401,30,-28.167749,64.513382,0.636135,44.08390784650088,-116.11530220716118
1765824382.0413117,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824382.139115,459401,30,-29.001762,65.463432,0.632404,44.083897653570176,-116.11531115514993
1765824382.139115,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824382.2457004,459401,30,-30.257126,66.294708,0.637311,44.08388873494625,-116.11532462374448
1765824382.2457004,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824382.329201,459401,30,-30.683239,66.759712,0.635483,44.08388374599457,-116.115329195441
1765824382.329201,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824382.4392662,459401,30,-32.15588,67.774544,0.639724,44.083872858028414,-116.11534499516486
1765824382.4392662,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824382.5208404,459401,30,-33.279884,68.477638,0.643575,44.08386531464815,-116.11535705441952
1765824382.5208404,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824382.6363328,459401,30,-34.1054,69.366386,0.639473,44.08385577941657,-116.11536591124533
1765824382.6363328,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824382.7411244,459401,30,-35.166893,70.094223,0.642097,44.08384797057271,-116.11537729982972
1765824382.7411244,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824382.8286161,459401,30,-36.164761,70.73616,0.644888,44.08384108333588,-116.1153880057919
1765824382.8286161,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824382.9276476,459401,30,-37.112534,71.533371,0.643829,44.08383253018975,-116.11539817429303
1765824382.9276476,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824383.0246437,459401,30,-37.850048,72.411156,0.638618,44.08382311257839,-116.11540608695984
1765824383.0246437,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824383.12496,459401,30,-38.796478,73.221504,0.638392,44.08381441848755,-116.11541624105215
1765824383.12496,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824383.223964,459401,30,-39.782696,74.060158,0.638294,44.08380542070628,-116.11542682202338
1765824383.223964,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824383.340795,459401,30,-40.651249,74.861084,0.637167,44.08379682770252,-116.11543614058613
1765824383.340795,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824383.4270043,459401,30,-41.717705,75.587593,0.640289,44.08378903310657,-116.11544758241772
1765824383.4270043,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824383.538467,459401,30,-42.88623,76.516685,0.640846,44.08377906503082,-116.11546011933088
1765824383.538467,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824383.6361496,459401,30,-43.720802,77.303627,0.639054,44.083770622059106,-116.11546907331704
1765824383.6361496,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824383.732916,459401,30,-44.755169,78.025581,0.641478,44.083762876333,-116.11548017087101
1765824383.732916,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824383.8291986,459401,30,-45.856518,78.743935,0.644448,44.0837551692307,-116.11549198706388
1765824383.8291986,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824383.944842,459401,30,-46.888748,79.369362,0.647601,44.08374845912695,-116.11550306169032
1765824383.944842,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824384.029256,459401,30,-47.863728,80.188652,0.646056,44.083739669098854,-116.11551352209091
1765824384.029256,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824384.1299,459401,30,-48.889408,80.796432,0.64917,44.08373314832688,-116.11552452644348
1765824384.1299,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824384.2258263,459401,30,-49.902699,81.519531,0.649545,44.08372539031625,-116.1155353978765
1765824384.2258263,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824384.3239589,459401,30,-50.936565,82.332291,0.648542,44.08371667034746,-116.11554649005532
1765824384.3239589,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824384.428747,459401,30,-52.104992,83.042084,0.651245,44.08370905509472,-116.11555902591705
1765824384.428747,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824384.528081,459401,30,-53.060509,83.795189,0.649985,44.08370097515464,-116.11556927750229
1765824384.528081,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824384.6235316,459401,30,-54.018917,84.880531,0.643235,44.083689330698256,-116.1155795601046
1765824384.6235316,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824384.7244275,459401,30,-55.09314,85.612106,0.645301,44.08368148175001,-116.11559108526706
1765824384.7244275,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824384.8249524,459401,30,-56.236553,86.356758,0.647676,44.083673492500786,-116.11560335275769
1765824384.8249524,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824384.9283144,459401,30,-57.35836,87.150986,0.648472,44.08366497135878,-116.11561538844109
1765824384.9283144,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824385.0263853,459401,30,-58.343285,87.894112,0.648243,44.08365699848175,-116.11562595553994
1765824385.0263853,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824385.1252136,459401,30,-59.436272,88.630669,0.649572,44.08364909608245,-116.11563768201827
1765824385.1252136,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824385.2264574,459401,30,-60.468315,89.258156,0.65183,44.083642363877296,-116.11564875463843
1765824385.2264574,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824385.3422368,459401,30,-61.565765,89.904785,0.65418,44.083635426300766,-116.11566052899956
1765824385.3422368,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824385.4272878,459401,30,-62.674301,90.643906,0.654585,44.08362749639273,-116.11567242230058
1765824385.4272878,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824385.5409048,459401,30,-64.038414,91.394821,0.65774,44.0836194399488,-116.11568705764532
1765824385.5409048,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824385.636718,459401,30,-65.336967,91.950958,0.663036,44.0836134732461,-116.11570098960756
1765824385.636718,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824385.7447414,459401,30,-66.376442,92.611115,0.66251,44.08360639052987,-116.11571214196444
1765824385.7447414,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824385.826018,459401,30,-67.567101,93.17131,0.665654,44.08360038028956,-116.11572491634965
1765824385.826018,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824385.9276695,459401,30,-68.730873,93.859581,0.665533,44.08359299594283,-116.11573740226865
1765824385.9276695,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824386.0241978,459401,30,-69.922218,94.686226,0.663184,44.08358412700415,-116.11575018401383
1765824386.0241978,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824386.142477,459401,30,-71.103943,95.408089,0.663098,44.083576382254364,-116.11576286254763
1765824386.142477,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824386.2270067,459401,30,-72.188133,96.039902,0.663604,44.08356960363627,-116.1157744946444
1765824386.2270067,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824386.3395483,459401,30,-73.473358,96.768639,0.664454,44.08356178513646,-116.11578828361272
1765824386.3395483,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824386.4277604,459401,30,-74.57531,97.462685,0.663757,44.08355433883071,-116.11580010627507
1765824386.4277604,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824386.5415952,459401,30,-75.689163,98.179527,0.662895,44.08354664795041,-116.11581205662131
1765824386.5415952,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824386.627462,459401,30,-77.061028,98.94751,0.664116,44.08353840838671,-116.11582677513599
1765824386.627462,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824386.7317848,459401,30,-78.286179,99.476524,0.667933,44.08353273268223,-116.11583991958021
1765824386.7317848,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824386.8399386,459401,30,-79.427315,100.182373,0.666819,44.08352515974403,-116.11585216264127
1765824386.8399386,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824386.9296525,459401,30,-80.531105,100.914635,0.665003,44.083517303425076,-116.11586400502324
1765824386.9296525,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824387.078223,459401,30,-81.872314,101.531166,0.668243,44.08351068876505,-116.11587839463472
1765824387.078223,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824387.129013,459401,30,-83.089188,102.087784,0.670699,44.08350471690178,-116.11589145027637
1765824387.129013,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824387.2392967,459401,30,-84.353439,102.761574,0.670963,44.08349748791933,-116.11590501421809
1765824387.2392967,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824387.3428428,459401,30,-85.730125,103.234116,0.676108,44.083492418093684,-116.11591978445648
1765824387.3428428,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824387.4430673,459401,30,-86.749901,104.144325,0.668346,44.08348265261054,-116.115930725466
1765824387.4430673,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824387.5315168,459401,30,-88.089142,104.720093,0.671672,44.08347647529006,-116.11594509396313
1765824387.5315168,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824387.6438475,459401,30,-89.234756,105.40464,0.670327,44.08346913089753,-116.11595738506793
1765824387.6438475,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824387.7281148,459401,30,-90.600212,106.02533,0.67268,44.08346247161627,-116.11597203482151
1765824387.7281148,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824387.8317266,459401,30,-91.997597,106.636475,0.675051,44.083455914741755,-116.11598702713609
1765824387.8317266,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824387.9355888,459401,30,-93.207825,107.308197,0.673984,44.083448707946545,-116.11600001147389
1765824387.9355888,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824388.035781,459401,30,-94.418045,107.979919,0.673116,44.08344150115133,-116.11601299572587
1765824388.035781,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824388.139703,459401,30,-95.628265,108.651634,0.672411,44.083434294431214,-116.11602597997783
1765824388.139703,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824388.233055,459401,30,-96.838486,109.323357,0.671839,44.08342708762527,-116.11603896424054
1765824388.233055,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824388.3424752,459401,30,-98.173775,110.219955,0.668469,44.083417468172314,-116.11605329033732
1765824388.3424752,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824388.4419625,459401,30,-99.393417,110.908607,0.668417,44.0834100797379,-116.11606637567638
1765824388.4419625,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824388.5514207,459401,30,-100.944267,111.309624,0.677077,44.083405777292256,-116.11608301449179
1765824388.5514207,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824388.635475,459401,30,-102.35276,111.668274,0.683536,44.0834019293952,-116.11609812598228
1765824388.635475,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824388.735687,459401,30,-103.61058,112.311295,0.681869,44.08339503052831,-116.11611162092686
1765824388.735687,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824388.8471794,459401,30,-104.844093,112.947174,0.680437,44.08338820828676,-116.1161248550856
1765824388.8471794,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824388.939542,459401,30,-106.388512,113.202179,0.689389,44.08338547237992,-116.11614142490386
1765824388.939542,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824389.0314677,459401,30,-108.028168,113.620041,0.69398,44.08338098920703,-116.11615901650428
1765824389.0314677,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824389.1361034,459401,30,-109.490517,113.992012,0.697268,44.08337699839115,-116.11617470580697
1765824389.1361034,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824389.2455254,459401,30,-110.935036,114.385628,0.699343,44.083372775349616,-116.1161902038145
1765824389.2455254,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824389.3432827,459401,30,-112.201462,115.286812,0.689582,44.08336310669422,-116.11620379109144
1765824389.3432827,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824389.4235306,459401,30,-113.660133,115.692993,0.693044,44.083358748844866,-116.11621944093346
1765824389.4235306,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824389.542051,459401,30,-115.019852,116.30336,0.691016,44.083352200317385,-116.1162340291357
1765824389.542051,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824389.6407201,459401,30,-116.355301,116.883385,0.6898,44.08334597732425,-116.11624835694909
1765824389.6407201,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824389.740793,459411,30,-114.652557,121.957741,0.688821,44.083291535390615,-116.11623008848785
1765824389.740793,459401,30,-117.69075,117.463409,0.688821,44.08333975434184,-116.11626268476248
1765824389.740793,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824389.8438556,459411,30,-112.650558,121.424927,0.689719,44.08329725186467,-116.1162086093688
1765824389.8438556,459401,30,-119.02948,117.959763,0.689719,44.08333442904115,-116.11627704777717
1765824389.8438556,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824389.9436483,459411,30,-110.971809,120.495972,0.697922,44.08330721847057,-116.116190598346
1765824389.9436483,459401,30,-120.4468,118.11438,0.697922,44.083332770180704,-116.1162922539711
1765824389.9436483,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824390.0247972,459411,30,-108.902283,120.036781,0.198687,44.08331214505554,-116.11616839474081
1765824390.0247972,459401,30,-121.949394,118.44014,0.70161,44.08332927515507,-116.11630837505578
1765824390.0247972,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824390.1432376,459411,30,-107.187477,119.146568,0.192633,44.08332169600487,-116.11614999686837
1765824390.1432376,459401,30,-123.310165,119.305908,0.692803,44.083319986472134,-116.11632297454476
1765824390.1432376,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824390.2404501,459411,30,-105.232307,118.541107,0.195067,44.083328191896676,-116.11612902016996
1765824390.2404501,459401,30,-124.79261,119.903542,0.692005,44.08331357455492,-116.11633887945413
1765824390.2404501,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824390.340137,459411,30,-103.180954,117.476463,0.189161,44.08333961428762,-116.11610701153992
1765824390.340137,459401,30,-126.116203,120.633919,0.687533,44.08330573845983,-116.11635308006643
1765824390.340137,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824390.4358625,459411,30,-101.502373,116.70504,0.187343,44.08334789075852,-116.11608900231957
1765824390.4358625,459401,30,-127.638527,121.126663,0.690194,44.08330045189023,-116.11636941283106
1765824390.4358625,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824390.5440862,459411,30,-99.823067,115.882584,0.185009,44.08335671475411,-116.1160709853208
1765824390.5440862,459401,30,-129.209534,121.721519,0.690675,44.08329406977773,-116.11638626790761
1765824390.5440862,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824390.6481998,459411,30,-98.128075,115.041237,0.18301,44.08336574142814,-116.11605280002951
1765824390.6481998,459401,30,-130.598267,122.286736,0.690236,44.083288005657195,-116.1164011673963
1765824390.6481998,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824390.7477093,459411,30,-96.350861,114.202827,0.182229,44.08337473659158,-116.11603373259186
1765824390.7477093,459401,30,-131.987,122.851952,0.689886,44.0832819415474,-116.116416066885
1765824390.7477093,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824390.848783,459411,30,-94.573647,113.36441,0.181641,44.083383731830125,-116.11601466515421
1765824390.848783,459401,30,-133.375732,123.417168,0.689605,44.08327587743759,-116.11643096636294
1765824390.848783,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824390.9425619,459411,30,-92.79644,112.525993,0.181198,44.08339272706866,-116.11599559779167
1765824390.9425619,459401,30,-134.764465,123.982384,0.689381,44.08326981332779,-116.11644586585163
1765824390.9425619,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824391.04186,459411,30,-90.588409,111.236259,0.176617,44.08340656441331,-116.11597190818905
1765824391.04186,459401,30,-136.153198,124.5476,0.689201,44.08326374921799,-116.11646076534032
1765824391.04186,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824391.1399255,459411,30,-88.791122,110.250099,0.174965,44.08341714476228,-116.11595262539147
1765824391.1399255,459401,30,-137.541931,125.112816,0.689057,44.08325768510819,-116.11647566482901
1765824391.1399255,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824391.2573442,459411,30,-87.011261,109.294937,0.17412,44.08342739253879,-116.1159335295546
1765824391.2573442,459401,30,-138.930664,125.678032,0.688942,44.08325162099838,-116.1164905643177
1765824391.2573442,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824391.3577132,459411,30,-85.288361,108.312233,0.172476,44.0834379358089,-116.11591504484295
1765824391.3577132,459401,30,-140.423416,126.024551,0.693969,44.08324790325284,-116.11650657980918
1765824391.3577132,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824391.4408476,459411,30,-83.290466,107.439323,0.175664,44.08344730111718,-116.11589360975503
1765824391.4408476,459401,30,-142.01474,126.386223,0.698339,44.08324402293325,-116.11652365286349
1765824391.4408476,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
1765824391.5476093,459411,30,-81.351944,106.317871,0.173181,44.08345933299184,-116.1158728116703
1765824391.5476093,459401,30,-143.517273,126.928787,0.697605,44.08323820185304,-116.11653977329372
1765824391.5476093,459325,0,36.716957,9.353889,0.220349,44.084499643658404,-116.11460606978774
